STA,Lat,Long,Segment
27955,-6.214411906,106.5526796,Bitung - Cikupa
27960,-6.214384403,106.5526437,Bitung - Cikupa
27965,-6.214356827,106.5526079,Bitung - Cikupa
27970,-6.214329216,106.5525721,Bitung - Cikupa
27975,-6.214301604,106.5525364,Bitung - Cikupa
27980,-6.214273938,106.5525006,Bitung - Cikupa
27985,-6.214246272,106.5524649,Bitung - Cikupa
27990,-6.214218488,106.5524292,Bitung - Cikupa
27995,-6.21419064,106.5523936,Bitung - Cikupa
28000,-6.214162775,106.5523581,Bitung - Cikupa
28005,-6.21413481,106.5523226,Bitung - Cikupa
28010,-6.214106844,106.552287,Bitung - Cikupa
28015,-6.214078743,106.5522517,Bitung - Cikupa
28020,-6.21405057,106.5522163,Bitung - Cikupa
28025,-6.214022378,106.552181,Bitung - Cikupa
28030,-6.213994077,106.5521458,Bitung - Cikupa
28035,-6.213965777,106.5521105,Bitung - Cikupa
28040,-6.213937349,106.5520754,Bitung - Cikupa
28045,-6.213908867,106.5520403,Bitung - Cikupa
28050,-6.213880385,106.5520052,Bitung - Cikupa
28055,-6.213851894,106.5519701,Bitung - Cikupa
28060,-6.213823394,106.551935,Bitung - Cikupa
28065,-6.213794804,106.5519,Bitung - Cikupa
28070,-6.213766159,106.5518651,Bitung - Cikupa
28075,-6.213737504,106.5518301,Bitung - Cikupa
28080,-6.213708796,106.5517952,Bitung - Cikupa
28085,-6.213680078,106.5517603,Bitung - Cikupa
28090,-6.213651352,106.5517255,Bitung - Cikupa
28095,-6.213622607,106.5516906,Bitung - Cikupa
28100,-6.213593835,106.5516557,Bitung - Cikupa
28105,-6.213564927,106.551621,Bitung - Cikupa
28110,-6.213536028,106.5515862,Bitung - Cikupa
28115,-6.213507066,106.5515515,Bitung - Cikupa
28120,-6.213478076,106.5515169,Bitung - Cikupa
28125,-6.213449068,106.5514822,Bitung - Cikupa
28130,-6.213420015,106.5514476,Bitung - Cikupa
28135,-6.213390962,106.551413,Bitung - Cikupa
28140,-6.213361773,106.5513785,Bitung - Cikupa
28145,-6.213332521,106.551344,Bitung - Cikupa
28150,-6.213303259,106.5513096,Bitung - Cikupa
28155,-6.213273934,106.5512752,Bitung - Cikupa
28160,-6.213244609,106.5512408,Bitung - Cikupa
28165,-6.21321523,106.5512064,Bitung - Cikupa
28170,-6.213185814,106.5511721,Bitung - Cikupa
28175,-6.213156389,106.5511378,Bitung - Cikupa
28180,-6.213126919,106.5511036,Bitung - Cikupa
28185,-6.213097449,106.5510693,Bitung - Cikupa
28190,-6.213067916,106.5510351,Bitung - Cikupa
28195,-6.213038355,106.5510009,Bitung - Cikupa
28200,-6.213008785,106.5509667,Bitung - Cikupa
28205,-6.212979134,106.5509326,Bitung - Cikupa
28210,-6.212949482,106.5508985,Bitung - Cikupa
28215,-6.212919767,106.5508644,Bitung - Cikupa
28220,-6.212890025,106.5508304,Bitung - Cikupa
28225,-6.212860265,106.5507964,Bitung - Cikupa
28230,-6.212830468,106.5507624,Bitung - Cikupa
28235,-6.212800672,106.5507284,Bitung - Cikupa
28240,-6.212770794,106.5506945,Bitung - Cikupa
28245,-6.21274087,106.5506607,Bitung - Cikupa
28250,-6.212710947,106.5506268,Bitung - Cikupa
28255,-6.212680996,106.5505929,Bitung - Cikupa
28260,-6.212651037,106.5505591,Bitung - Cikupa
28265,-6.212621086,106.5505253,Bitung - Cikupa
28270,-6.212591135,106.5504914,Bitung - Cikupa
28275,-6.212561176,106.5504576,Bitung - Cikupa
28280,-6.212531143,106.5504238,Bitung - Cikupa
28285,-6.212501111,106.55039,Bitung - Cikupa
28290,-6.212471061,106.5503563,Bitung - Cikupa
28295,-6.212440992,106.5503225,Bitung - Cikupa
28300,-6.212410897,106.5502888,Bitung - Cikupa
28305,-6.212380674,106.5502552,Bitung - Cikupa
28310,-6.212350442,106.5502216,Bitung - Cikupa
28315,-6.21232021,106.550188,Bitung - Cikupa
28320,-6.212289988,106.5501544,Bitung - Cikupa
28325,-6.212259738,106.5501208,Bitung - Cikupa
28330,-6.212229424,106.5500873,Bitung - Cikupa
28335,-6.212199111,106.5500538,Bitung - Cikupa
28340,-6.212168798,106.5500202,Bitung - Cikupa
28345,-6.212138475,106.5499867,Bitung - Cikupa
28350,-6.212108153,106.5499532,Bitung - Cikupa
28355,-6.212077794,106.5499197,Bitung - Cikupa
28360,-6.212047445,106.5498862,Bitung - Cikupa
28365,-6.212017104,106.5498527,Bitung - Cikupa
28370,-6.211986772,106.5498192,Bitung - Cikupa
28375,-6.211956441,106.5497857,Bitung - Cikupa
28380,-6.211926118,106.5497522,Bitung - Cikupa
28385,-6.211895787,106.5497187,Bitung - Cikupa
28390,-6.211865474,106.5496852,Bitung - Cikupa
28395,-6.211835169,106.5496517,Bitung - Cikupa
28400,-6.211804865,106.5496181,Bitung - Cikupa
28405,-6.211774561,106.5495846,Bitung - Cikupa
28410,-6.211744256,106.5495511,Bitung - Cikupa
28415,-6.211713934,106.5495175,Bitung - Cikupa
28420,-6.211683611,106.549484,Bitung - Cikupa
28425,-6.211653289,106.5494505,Bitung - Cikupa
28430,-6.211622966,106.549417,Bitung - Cikupa
28435,-6.211592644,106.5493835,Bitung - Cikupa
28440,-6.21156233,106.54935,Bitung - Cikupa
28445,-6.211532026,106.5493164,Bitung - Cikupa
28450,-6.211501713,106.5492829,Bitung - Cikupa
28455,-6.211471417,106.5492494,Bitung - Cikupa
28460,-6.211441122,106.5492158,Bitung - Cikupa
28465,-6.211410917,106.5491822,Bitung - Cikupa
28470,-6.211380749,106.5491486,Bitung - Cikupa
28475,-6.211350599,106.5491149,Bitung - Cikupa
28480,-6.211320485,106.5490812,Bitung - Cikupa
28485,-6.211290362,106.5490475,Bitung - Cikupa
28490,-6.211260293,106.5490137,Bitung - Cikupa
28495,-6.211230252,106.54898,Bitung - Cikupa
28500,-6.211200219,106.5489462,Bitung - Cikupa
28505,-6.211170241,106.5489124,Bitung - Cikupa
28510,-6.211140263,106.5488786,Bitung - Cikupa
28515,-6.21111034,106.5488447,Bitung - Cikupa
28520,-6.211080443,106.5488108,Bitung - Cikupa
28525,-6.211050574,106.5487769,Bitung - Cikupa
28530,-6.211020786,106.5487429,Bitung - Cikupa
28535,-6.210990999,106.5487089,Bitung - Cikupa
28540,-6.21096132,106.5486748,Bitung - Cikupa
28545,-6.210931705,106.5486407,Bitung - Cikupa
28550,-6.210902098,106.5486065,Bitung - Cikupa
28555,-6.210872592,106.5485723,Bitung - Cikupa
28560,-6.210843076,106.5485381,Bitung - Cikupa
28565,-6.210813678,106.5485037,Bitung - Cikupa
28570,-6.210784326,106.5484694,Bitung - Cikupa
28575,-6.210755001,106.548435,Bitung - Cikupa
28580,-6.210725757,106.5484005,Bitung - Cikupa
28585,-6.210696513,106.5483661,Bitung - Cikupa
28590,-6.210667433,106.5483315,Bitung - Cikupa
28595,-6.210638434,106.5482968,Bitung - Cikupa
28600,-6.210609444,106.5482621,Bitung - Cikupa
28605,-6.210580463,106.5482275,Bitung - Cikupa
28610,-6.210551491,106.5481928,Bitung - Cikupa
28615,-6.210522619,106.548158,Bitung - Cikupa
28620,-6.210493802,106.5481232,Bitung - Cikupa
28625,-6.21046502,106.5480883,Bitung - Cikupa
28630,-6.210436447,106.5480533,Bitung - Cikupa
28635,-6.210407865,106.5480183,Bitung - Cikupa
28640,-6.21037941,106.5479832,Bitung - Cikupa
28645,-6.210351019,106.547948,Bitung - Cikupa
28650,-6.210322681,106.5479128,Bitung - Cikupa
28655,-6.210294652,106.5478774,Bitung - Cikupa
28660,-6.210266623,106.5478419,Bitung - Cikupa
28665,-6.210238784,106.5478063,Bitung - Cikupa
28670,-6.210211018,106.5477707,Bitung - Cikupa
28675,-6.210183288,106.547735,Bitung - Cikupa
28680,-6.210155685,106.5476992,Bitung - Cikupa
28685,-6.210128082,106.5476634,Bitung - Cikupa
28690,-6.210100642,106.5476275,Bitung - Cikupa
28695,-6.210073275,106.5475915,Bitung - Cikupa
28700,-6.210045961,106.5475555,Bitung - Cikupa
28705,-6.210018884,106.5475194,Bitung - Cikupa
28710,-6.209991807,106.5474832,Bitung - Cikupa
28715,-6.209964928,106.5474468,Bitung - Cikupa
28720,-6.20993815,106.5474104,Bitung - Cikupa
28725,-6.209911435,106.547374,Bitung - Cikupa
28730,-6.209885037,106.5473373,Bitung - Cikupa
28735,-6.20985864,106.5473006,Bitung - Cikupa
28740,-6.209832341,106.5472639,Bitung - Cikupa
28745,-6.209806098,106.5472271,Bitung - Cikupa
28750,-6.209779872,106.5471903,Bitung - Cikupa
28755,-6.209753746,106.5471534,Bitung - Cikupa
28760,-6.20972762,106.5471165,Bitung - Cikupa
28765,-6.209701684,106.5470795,Bitung - Cikupa
28770,-6.209675848,106.5470424,Bitung - Cikupa
28775,-6.209650058,106.5470053,Bitung - Cikupa
28780,-6.209624485,106.5469681,Bitung - Cikupa
28785,-6.20959892,106.5469308,Bitung - Cikupa
28790,-6.209573646,106.5468933,Bitung - Cikupa
28795,-6.209548517,106.5468558,Bitung - Cikupa
28800,-6.209523451,106.5468182,Bitung - Cikupa
28805,-6.209498684,106.5467804,Bitung - Cikupa
28810,-6.209473917,106.5467426,Bitung - Cikupa
28815,-6.209449395,106.5467046,Bitung - Cikupa
28820,-6.209425009,106.5466666,Bitung - Cikupa
28825,-6.209400686,106.5466285,Bitung - Cikupa
28830,-6.209376716,106.5465902,Bitung - Cikupa
28835,-6.209352747,106.5465519,Bitung - Cikupa
28840,-6.209328886,106.5465135,Bitung - Cikupa
28845,-6.20930507,106.5464751,Bitung - Cikupa
28850,-6.209281273,106.5464367,Bitung - Cikupa
28855,-6.209257593,106.5463982,Bitung - Cikupa
28860,-6.209233905,106.5463597,Bitung - Cikupa
28865,-6.209210533,106.546321,Bitung - Cikupa
28870,-6.209187324,106.5462822,Bitung - Cikupa
28875,-6.209164125,106.5462435,Bitung - Cikupa
28880,-6.209141007,106.5462046,Bitung - Cikupa
28885,-6.209117879,106.5461658,Bitung - Cikupa
28890,-6.209094979,106.5461269,Bitung - Cikupa
28895,-6.209072214,106.5460878,Bitung - Cikupa
28900,-6.209049495,106.5460488,Bitung - Cikupa
28905,-6.209027146,106.5460095,Bitung - Cikupa
28910,-6.209004807,106.5459702,Bitung - Cikupa
28915,-6.208982622,106.5459308,Bitung - Cikupa
28920,-6.208960546,106.5458914,Bitung - Cikupa
28925,-6.208938479,106.545852,Bitung - Cikupa
28930,-6.208916484,106.5458125,Bitung - Cikupa
28935,-6.208894489,106.545773,Bitung - Cikupa
28940,-6.208872702,106.5457334,Bitung - Cikupa
28945,-6.208851052,106.5456938,Bitung - Cikupa
28950,-6.208829428,106.5456541,Bitung - Cikupa
28955,-6.208808022,106.5456143,Bitung - Cikupa
28960,-6.208786625,106.5455745,Bitung - Cikupa
28965,-6.208765527,106.5455345,Bitung - Cikupa
28970,-6.20874461,106.5454945,Bitung - Cikupa
28975,-6.208723729,106.5454544,Bitung - Cikupa
28980,-6.208703083,106.5454142,Bitung - Cikupa
28985,-6.208682438,106.545374,Bitung - Cikupa
28990,-6.208661983,106.5453337,Bitung - Cikupa
28995,-6.208641645,106.5452934,Bitung - Cikupa
29000,-6.208621371,106.545253,Bitung - Cikupa
29005,-6.208601514,106.5452124,Bitung - Cikupa
29010,-6.208581656,106.5451718,Bitung - Cikupa
29015,-6.208561943,106.5451311,Bitung - Cikupa
29020,-6.208542321,106.5450904,Bitung - Cikupa
29025,-6.208522745,106.5450497,Bitung - Cikupa
29030,-6.208503494,106.5450088,Bitung - Cikupa
29035,-6.208484252,106.5449679,Bitung - Cikupa
29040,-6.208465146,106.544927,Bitung - Cikupa
29045,-6.208446131,106.544886,Bitung - Cikupa
29050,-6.208427161,106.544845,Bitung - Cikupa
29055,-6.208408526,106.5448038,Bitung - Cikupa
29060,-6.2083899,106.5447627,Bitung - Cikupa
29065,-6.208371436,106.5447214,Bitung - Cikupa
29070,-6.208353082,106.5446801,Bitung - Cikupa
29075,-6.208334746,106.5446388,Bitung - Cikupa
29080,-6.208316645,106.5445974,Bitung - Cikupa
29085,-6.208298544,106.544556,Bitung - Cikupa
29090,-6.208280652,106.5445145,Bitung - Cikupa
29095,-6.208262904,106.544473,Bitung - Cikupa
29100,-6.208245192,106.5444314,Bitung - Cikupa
29105,-6.208227933,106.5443896,Bitung - Cikupa
29110,-6.208210684,106.5443479,Bitung - Cikupa
29115,-6.20819366,106.544306,Bitung - Cikupa
29120,-6.208176791,106.5442641,Bitung - Cikupa
29125,-6.208159966,106.5442222,Bitung - Cikupa
29130,-6.208143522,106.5441801,Bitung - Cikupa
29135,-6.208127087,106.544138,Bitung - Cikupa
29140,-6.208110788,106.5440958,Bitung - Cikupa
29145,-6.208094589,106.5440537,Bitung - Cikupa
29150,-6.208078398,106.5440115,Bitung - Cikupa
29155,-6.208062343,106.5439692,Bitung - Cikupa
29160,-6.208046288,106.543927,Bitung - Cikupa
29165,-6.208030388,106.5438847,Bitung - Cikupa
29170,-6.208014604,106.5438424,Bitung - Cikupa
29175,-6.207998848,106.5438,Bitung - Cikupa
29180,-6.207983509,106.5437575,Bitung - Cikupa
29185,-6.20796816,106.543715,Bitung - Cikupa
29190,-6.207953029,106.5436725,Bitung - Cikupa
29195,-6.207938042,106.5436298,Bitung - Cikupa
29200,-6.207923074,106.5435872,Bitung - Cikupa
29205,-6.20790835,106.5435445,Bitung - Cikupa
29210,-6.207893635,106.5435018,Bitung - Cikupa
29215,-6.207879073,106.543459,Bitung - Cikupa
29220,-6.207864648,106.5434162,Bitung - Cikupa
29225,-6.207850241,106.5433733,Bitung - Cikupa
29230,-6.207836087,106.5433304,Bitung - Cikupa
29235,-6.207821933,106.5432875,Bitung - Cikupa
29240,-6.207808051,106.5432445,Bitung - Cikupa
29245,-6.207794386,106.5432014,Bitung - Cikupa
29250,-6.207780748,106.5431584,Bitung - Cikupa
29255,-6.207767372,106.5431152,Bitung - Cikupa
29260,-6.207753997,106.5430721,Bitung - Cikupa
29265,-6.207740893,106.5430288,Bitung - Cikupa
29270,-6.207727997,106.5429855,Bitung - Cikupa
29275,-6.20771512,106.5429422,Bitung - Cikupa
29280,-6.207702505,106.5428988,Bitung - Cikupa
29285,-6.207689889,106.5428554,Bitung - Cikupa
29290,-6.207677537,106.542812,Bitung - Cikupa
29295,-6.207665383,106.5427684,Bitung - Cikupa
29300,-6.207653248,106.5427249,Bitung - Cikupa
29305,-6.207641384,106.5426813,Bitung - Cikupa
29310,-6.207629511,106.5426377,Bitung - Cikupa
29315,-6.207617819,106.5425941,Bitung - Cikupa
29320,-6.207606262,106.5425504,Bitung - Cikupa
29325,-6.207594724,106.5425067,Bitung - Cikupa
29330,-6.207583439,106.542463,Bitung - Cikupa
29335,-6.207572154,106.5424192,Bitung - Cikupa
29340,-6.20756096,106.5423754,Bitung - Cikupa
29345,-6.207549838,106.5423317,Bitung - Cikupa
29350,-6.207538734,106.5422879,Bitung - Cikupa
29355,-6.207528074,106.542244,Bitung - Cikupa
29360,-6.207517404,106.5422,Bitung - Cikupa
29365,-6.207506871,106.5421561,Bitung - Cikupa
29370,-6.207496455,106.5421121,Bitung - Cikupa
29375,-6.207486048,106.5420682,Bitung - Cikupa
29380,-6.207475894,106.5420241,Bitung - Cikupa
29385,-6.207465749,106.5419801,Bitung - Cikupa
29390,-6.207455605,106.5419361,Bitung - Cikupa
29395,-6.207445451,106.5418921,Bitung - Cikupa
29400,-6.207435324,106.541848,Bitung - Cikupa
29405,-6.207425705,106.5418039,Bitung - Cikupa
29410,-6.207416085,106.5417597,Bitung - Cikupa
29415,-6.207406519,106.5417156,Bitung - Cikupa
29420,-6.207396999,106.5416714,Bitung - Cikupa
29425,-6.207387488,106.5416272,Bitung - Cikupa
29430,-6.207378194,106.541583,Bitung - Cikupa
29435,-6.207368891,106.5415388,Bitung - Cikupa
29440,-6.207359723,106.5414946,Bitung - Cikupa
29445,-6.207350664,106.5414503,Bitung - Cikupa
29450,-6.207341615,106.541406,Bitung - Cikupa
29455,-6.207332764,106.5413617,Bitung - Cikupa
29460,-6.207323904,106.5413174,Bitung - Cikupa
29465,-6.207315108,106.5412731,Bitung - Cikupa
29470,-6.207306356,106.5412288,Bitung - Cikupa
29475,-6.207297605,106.5411845,Bitung - Cikupa
29480,-6.207288945,106.5411401,Bitung - Cikupa
29485,-6.207280284,106.5410958,Bitung - Cikupa
29490,-6.207271677,106.5410514,Bitung - Cikupa
29495,-6.207263107,106.5410071,Bitung - Cikupa
29500,-6.207254546,106.5409627,Bitung - Cikupa
29505,-6.207246129,106.5409183,Bitung - Cikupa
29510,-6.207237713,106.5408739,Bitung - Cikupa
29515,-6.207229333,106.5408295,Bitung - Cikupa
29520,-6.207220989,106.5407851,Bitung - Cikupa
29525,-6.207212645,106.5407407,Bitung - Cikupa
29530,-6.207204355,106.5406963,Bitung - Cikupa
29535,-6.207196074,106.5406519,Bitung - Cikupa
29540,-6.20718782,106.5406074,Bitung - Cikupa
29545,-6.207179594,106.540563,Bitung - Cikupa
29550,-6.207171367,106.5405186,Bitung - Cikupa
29555,-6.207163331,106.5404741,Bitung - Cikupa
29560,-6.207155294,106.5404297,Bitung - Cikupa
29565,-6.207147285,106.5403852,Bitung - Cikupa
29570,-6.207139312,106.5403407,Bitung - Cikupa
29575,-6.20713133,106.5402963,Bitung - Cikupa
29580,-6.207123357,106.5402518,Bitung - Cikupa
29585,-6.207115374,106.5402073,Bitung - Cikupa
29590,-6.207107437,106.5401628,Bitung - Cikupa
29595,-6.207099528,106.5401184,Bitung - Cikupa
29600,-6.207091627,106.5400739,Bitung - Cikupa
29605,-6.207083726,106.5400294,Bitung - Cikupa
29610,-6.207075825,106.5399849,Bitung - Cikupa
29615,-6.207067924,106.5399404,Bitung - Cikupa
29620,-6.207060042,106.5398959,Bitung - Cikupa
29625,-6.20705215,106.5398514,Bitung - Cikupa
29630,-6.207044267,106.5398069,Bitung - Cikupa
29635,-6.207036384,106.5397625,Bitung - Cikupa
29640,-6.207028502,106.539718,Bitung - Cikupa
29645,-6.207020619,106.5396735,Bitung - Cikupa
29650,-6.207012736,106.539629,Bitung - Cikupa
29655,-6.207004862,106.5395845,Bitung - Cikupa
29660,-6.20699698,106.53954,Bitung - Cikupa
29665,-6.206989097,106.5394955,Bitung - Cikupa
29670,-6.206981223,106.539451,Bitung - Cikupa
29675,-6.206973349,106.5394065,Bitung - Cikupa
29680,-6.206965485,106.5393621,Bitung - Cikupa
29685,-6.206957629,106.5393176,Bitung - Cikupa
29690,-6.206949783,106.5392731,Bitung - Cikupa
29695,-6.206941945,106.5392286,Bitung - Cikupa
29700,-6.206934108,106.5391841,Bitung - Cikupa
29705,-6.20692627,106.5391396,Bitung - Cikupa
29710,-6.206918432,106.5390951,Bitung - Cikupa
29715,-6.206910577,106.5390506,Bitung - Cikupa
29720,-6.206902703,106.5390061,Bitung - Cikupa
29725,-6.206894838,106.5389616,Bitung - Cikupa
29730,-6.206887001,106.5389171,Bitung - Cikupa
29735,-6.206879172,106.5388726,Bitung - Cikupa
29740,-6.206871317,106.5388281,Bitung - Cikupa
29745,-6.206863452,106.5387836,Bitung - Cikupa
29750,-6.206855578,106.5387391,Bitung - Cikupa
29755,-6.206847668,106.5386946,Bitung - Cikupa
29760,-6.206839758,106.5386502,Bitung - Cikupa
29765,-6.206831866,106.5386057,Bitung - Cikupa
29770,-6.206823983,106.5385612,Bitung - Cikupa
29775,-6.2068161,106.5385167,Bitung - Cikupa
29780,-6.206808218,106.5384722,Bitung - Cikupa
29785,-6.206800335,106.5384277,Bitung - Cikupa
29790,-6.206792452,106.5383832,Bitung - Cikupa
29795,-6.206784569,106.5383387,Bitung - Cikupa
29800,-6.206776686,106.5382943,Bitung - Cikupa
29805,-6.206768776,106.5382498,Bitung - Cikupa
29810,-6.206760857,106.5382053,Bitung - Cikupa
29815,-6.206752947,106.5381608,Bitung - Cikupa
29820,-6.206745028,106.5381163,Bitung - Cikupa
29825,-6.206737118,106.5380718,Bitung - Cikupa
29830,-6.206729262,106.5380273,Bitung - Cikupa
29835,-6.206721406,106.5379828,Bitung - Cikupa
29840,-6.206713524,106.5379384,Bitung - Cikupa
29845,-6.206705614,106.5378939,Bitung - Cikupa
29850,-6.206697694,106.5378494,Bitung - Cikupa
29855,-6.206689784,106.5378049,Bitung - Cikupa
29860,-6.206681874,106.5377604,Bitung - Cikupa
29865,-6.206673964,106.5377159,Bitung - Cikupa
29870,-6.206666054,106.5376715,Bitung - Cikupa
29875,-6.206658144,106.537627,Bitung - Cikupa
29880,-6.206650234,106.5375825,Bitung - Cikupa
29885,-6.206642324,106.537538,Bitung - Cikupa
29890,-6.206634423,106.5374935,Bitung - Cikupa
29895,-6.206626513,106.537449,Bitung - Cikupa
29900,-6.206618612,106.5374046,Bitung - Cikupa
29905,-6.20661072,106.5373601,Bitung - Cikupa
29910,-6.206602828,106.5373156,Bitung - Cikupa
29915,-6.206594927,106.5372711,Bitung - Cikupa
29920,-6.206587017,106.5372266,Bitung - Cikupa
29925,-6.206579116,106.5371821,Bitung - Cikupa
29930,-6.206571205,106.5371376,Bitung - Cikupa
29935,-6.206563304,106.5370932,Bitung - Cikupa
29940,-6.206555403,106.5370487,Bitung - Cikupa
29945,-6.20654752,106.5370042,Bitung - Cikupa
29950,-6.206539637,106.5369597,Bitung - Cikupa
29955,-6.206531791,106.5369152,Bitung - Cikupa
29960,-6.206523944,106.5368707,Bitung - Cikupa
29965,-6.206516097,106.5368262,Bitung - Cikupa
29970,-6.206508259,106.5367817,Bitung - Cikupa
29975,-6.206500412,106.5367372,Bitung - Cikupa
29980,-6.206492556,106.5366927,Bitung - Cikupa
29985,-6.20648471,106.5366482,Bitung - Cikupa
29990,-6.206476872,106.5366037,Bitung - Cikupa
29995,-6.206469052,106.5365592,Bitung - Cikupa
30000,-6.206461223,106.5365147,Bitung - Cikupa
30005,-6.206453368,106.5364702,Bitung - Cikupa
30010,-6.206445512,106.5364257,Bitung - Cikupa
30015,-6.206437629,106.5363813,Bitung - Cikupa
30020,-6.206429718,106.5363368,Bitung - Cikupa
30025,-6.206421808,106.5362923,Bitung - Cikupa
30030,-6.206413916,106.5362478,Bitung - Cikupa
30035,-6.206406033,106.5362033,Bitung - Cikupa
30040,-6.206398168,106.5361588,Bitung - Cikupa
30045,-6.206390321,106.5361143,Bitung - Cikupa
30050,-6.206382483,106.5360698,Bitung - Cikupa
30055,-6.206374718,106.5360253,Bitung - Cikupa
30060,-6.206366952,106.5359808,Bitung - Cikupa
30065,-6.20635916,106.5359363,Bitung - Cikupa
30070,-6.20635134,106.5358918,Bitung - Cikupa
30075,-6.20634352,106.5358473,Bitung - Cikupa
30080,-6.206335592,106.5358028,Bitung - Cikupa
